Equipment,Map Section,SL ID,Old SL ID,House No.,Street,City,Rate,Lamp,Luminaire,Bracket,Support,Connection,Valid From Date,Lamp Date,Luminaire Date,Bracket Date,Support Date,Connection Date,Longitude,Latitude
1000956781,MO,0,P023257,,WARRINGAH FREEWAY,NORTH SYDNEY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000956784,MO,0,P023258,,WARRINGAH FREEWAY,NORTH SYDNEY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,17/05/2006,18/06/1968,18/06/1968,18/06/1968,18/06/1968,,
1000956787,MO,0,P023259,,WARRINGAH FREEWAY,NORTH SYDNEY,3,SON1*150,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000956791,MO,0,P023312,,WARRINGAH FREEWAY,NORTH SYDNEY,3,SON1*400,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000956816,MO,0,P023266,,WARRINGAH FREEWAY,NORTH SYDNEY,3,SON1*150,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000956820,MO,0,P023267,,WARRINGAH FREEWAY,NORTH SYDNEY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000956824,MO,0,P023268,,WARRINGAH FREEWAY,NORTH SYDNEY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,17/05/2006,18/06/1968,18/06/1968,18/06/1968,18/06/1968,,
1000956828,MO,0,P023269,,WARRINGAH FREEWAY,NORTH SYDNEY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000956831,MO,0,P023260,,WARRINGAH FREEWAY,NORTH SYDNEY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000956835,MO,0,P023265,,WARRINGAH FREEWAY,NORTH SYDNEY,3,SON1*400,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000956838,MO,0,P023249,,WARRINGAH FREEWAY,NORTH SYDNEY,3,MBI1*400,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000956844,MO,0,P023250,,WARRINGAH FREEWAY,NORTH SYDNEY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000956848,MO,0,P023251,,WARRINGAH FREEWAY,NORTH SYDNEY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,17/05/2006,18/06/1968,18/06/1968,18/06/1968,18/06/1968,,
1000956850,MO,0,P023252,,WARRINGAH FREEWAY,NORTH SYDNEY,3,SON1*150,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000956855,MO,0,P023253,,WARRINGAH FREEWAY,NORTH SYDNEY,3,SON1*400,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000956858,MO,0,P023435,,FALCON ST,CAMMERAY,3,TF2*40,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,01/01/1974,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000956864,MO,0,P023597,,WARRINGAH FREEWAY,CAMMERAY,3,SON1*400,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000956867,MO,0,P023598,,WARRINGAH FREEWAY,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000956871,MO,0,P023589,,WARRINGAH FREEWAY,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000956875,MO,0,P023590,,WARRINGAH FREEWAY,CAMMERAY,3,SON1*400,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000956879,MO,0,P023591,,WARRINGAH FREEWAY,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000956883,MO,0,P023596,,WARRINGAH FREEWAY,CAMMERAY,3,SON1*400,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000956888,MO,0,P023594,,WARRINGAH FREEWAY,CAMMERAY,3,SON1*400,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000956890,MO,0,P023595,,WARRINGAH FREEWAY,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000956894,MO,0,P023608,,WARRINGAH FREEWAY,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000956898,MO,0,P023599,,WARRINGAH FREEWAY,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000956902,MO,0,P023600,,WARRINGAH FREEWAY,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000956906,MO,0,P023601,,WARRINGAH FREEWAY,CAMMERAY,3,SON1*400,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000956910,MO,0,P023602,,WARRINGAH FREEWAY,CAMMERAY,3,SON1*150,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000956913,MO,0,P023607,,WARRINGAH FREEWAY,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000956917,MO,0,P023592,,WARRINGAH FREEWAY,CAMMERAY,3,SON1*400,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000956921,MO,0,P023593,,WARRINGAH FREEWAY,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000956925,MO,0,P023604,,WARRINGAH FREEWAY,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000956928,MO,0,P023605,,WARRINGAH FREEWAY,CAMMERAY,3,SON1*150,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000956932,MO,0,P023606,,WARRINGAH FREEWAY,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000956956,MO,0,P023698,,MERLIN ST,NEUTRAL BAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000956960,MO,0,P023699,,MERLIN ST,NEUTRAL BAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000956964,MO,0,P028027,,WARRINGAH FREEWAY,CAMMERAY,3,TF1*80,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,01/07/1974,01/07/1974,01/07/1974,01/07/1974,01/07/1974,,
1000956968,MO,0,P023609,,WARRINGAH FREEWAY,CAMMERAY,3,SON1*400,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000956972,MO,0,P028028,,WARRINGAH FREEWAY,CAMMERAY,3,TF1*80,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,01/07/1974,01/07/1974,01/07/1974,01/07/1974,01/07/1974,,
1000956980,MO,0,P023615,,WARRINGAH FREEWAY,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000956982,MO,0,P023583,,ERNEST ST,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000956986,MO,0,P023578,,ERNEST ST,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000956990,MO,0,P023565,,ERNEST ST,CAMMERAY,3,TF2*40,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,01/01/1974,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000956994,MO,0,P023566,,ERNEST ST,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000956998,MO,0,P023569,,ERNEST ST,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000961272,LE,3252,P271645,185,OLD CANTERBURY RD,DULWICH HILL,3,INC1*100,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,14/06/1972,14/06/1972,14/06/1972,14/06/1972,14/06/1972,151.1387857,-33.8956027
1000962359,CA,354,,RMB1170,PACIFIC HWY,CALGA,1,LED1*29,1*29W LED,2.0,WOOD POLE TRL,OH,01/07/2020,01/03/2016,01/03/2016,21/11/1991,21/11/1991,21/11/1991,151.2269156,-33.4330884
1000962363,CA,356,,RMB 1170,PACIFIC HWY,CALGA,1,SON1*250,250W SON,2.0,WOOD POLE TRL,OH,01/07/2020,01/03/2016,21/11/1991,21/11/1991,21/11/1991,21/11/1991,151.2268126,-33.4324461
1000966000,MO,0,P023572,,ERNEST ST,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000966004,MO,0,P023577,,ERNEST ST,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000966008,MO,0,P023603,,WARRINGAH FREEWAY,CAMMERAY,3,SON1*400,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000966012,MO,0,P023574,,ERNEST ST,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000966016,MO,0,P023575,,ERNEST ST,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000966020,MO,0,P023576,,ERNEST ST,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000966024,MO,0,P023588,,WARRINGAH FREEWAY,CAMMERAY,3,SON1*400,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000966026,MO,0,P023579,,ERNEST ST,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000966030,MO,0,P023580,,ERNEST ST,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000966034,MO,0,P023581,,ERNEST ST,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000966038,MO,0,P023582,,ERNEST ST,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000966042,MO,0,P023587,,WARRINGAH FREEWAY,CAMMERAY,3,SON1*400,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000966046,MO,0,P023573,,ERNEST ST,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000966050,MO,0,P023584,,WARRINGAH FREEWAY,CAMMERAY,3,SON1*400,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000966054,MO,0,P023585,,WARRINGAH FREEWAY,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000966057,MO,0,P023586,,WARRINGAH FREEWAY,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000966061,MO,0,P023375,,WARRINGAH FREEWAY,NORTH SYDNEY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,17/05/2006,18/06/1968,18/06/1968,18/06/1968,18/06/1968,,
1000966064,MO,0,P023374,,WARRINGAH FREEWAY,NORTH SYDNEY,3,SON1*400,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,17/05/2006,18/06/1968,18/06/1968,18/06/1968,18/06/1968,,
1000966069,MO,0,P023373,,WARRINGAH FREEWAY,NORTH SYDNEY,3,SON1*400,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,17/05/2006,18/06/1968,18/06/1968,18/06/1968,18/06/1968,,
1000966073,MO,0,P023376,,WARRINGAH FREEWAY,NORTH SYDNEY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000966077,MO,0,P023371,,WARRINGAH FREEWAY,NORTH SYDNEY,3,SON1*400,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,17/05/2006,18/06/1968,18/06/1968,18/06/1968,18/06/1968,,
1000966081,MO,0,P023369,,WARRINGAH FREEWAY,NORTH SYDNEY,3,SON1*400,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,17/05/2006,18/06/1968,18/06/1968,18/06/1968,18/06/1968,,
1000966085,MO,0,P023368,,WARRINGAH FREEWAY,NORTH SYDNEY,3,SON1*400,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,17/05/2006,18/06/1968,18/06/1968,18/06/1968,18/06/1968,,
1000966089,MO,0,P023367,,WARRINGAH FREEWAY,NORTH SYDNEY,3,SON1*400,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,17/05/2006,18/06/1968,18/06/1968,18/06/1968,18/06/1968,,
1000966092,MO,0,P023377,,WARRINGAH FREEWAY,NORTH SYDNEY,3,SON1*400,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,17/05/2006,18/06/1968,18/06/1968,18/06/1968,18/06/1968,,
1000966108,MO,0,P023372,,WARRINGAH FREEWAY,NORTH SYDNEY,3,SON1*400,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,17/05/2006,18/06/1968,18/06/1968,18/06/1968,18/06/1968,,
1000966113,MO,0,P023346,,WARRINGAH FREEWAY,NORTH SYDNEY,3,SON1*400,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,17/05/2006,18/06/1968,18/06/1968,18/06/1968,18/06/1968,,
1000966117,MO,0,P023355,,WARRINGAH FREEWAY,NORTH SYDNEY,3,SON1*400,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,17/05/2006,18/06/1968,18/06/1968,18/06/1968,18/06/1968,,
1000966121,MO,0,P023354,,WARRINGAH FREEWAY,NORTH SYDNEY,3,SON1*400,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,17/05/2006,18/06/1968,18/06/1968,18/06/1968,18/06/1968,,
1000966126,MO,0,P023353,,WARRINGAH FREEWAY,NORTH SYDNEY,3,SON1*400,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,17/05/2006,18/06/1968,18/06/1968,18/06/1968,18/06/1968,,
1000966129,MO,0,P023352,,WARRINGAH FREEWAY,NORTH SYDNEY,3,SON1*400,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,17/05/2006,18/06/1968,18/06/1968,18/06/1968,18/06/1968,,
1000966134,MO,0,P023347,,WARRINGAH FREEWAY,NORTH SYDNEY,3,SON1*400,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,17/05/2006,18/06/1968,18/06/1968,18/06/1968,18/06/1968,,
1000966137,MO,0,P023363,,WARRINGAH FREEWAY,NORTH SYDNEY,3,SON1*400,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,17/05/2006,18/06/1968,18/06/1968,18/06/1968,18/06/1968,,
1000966141,MO,0,P023362,,WARRINGAH FREEWAY,NORTH SYDNEY,3,SON1*400,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,17/05/2006,18/06/1968,18/06/1968,18/06/1968,18/06/1968,,
1000966145,MO,0,P023350,,WARRINGAH FREEWAY,NORTH SYDNEY,3,SON1*400,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,17/05/2006,18/06/1968,18/06/1968,18/06/1968,18/06/1968,,
1000966149,MO,0,P023349,,WARRINGAH FREEWAY,NORTH SYDNEY,3,SON1*400,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,17/05/2006,18/06/1968,18/06/1968,18/06/1968,18/06/1968,,
1000966154,MO,0,P023348,,WARRINGAH FREEWAY,NORTH SYDNEY,3,SON1*400,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,17/05/2006,18/06/1968,18/06/1968,18/06/1968,18/06/1968,,
1000966158,MO,0,P023388,,FALCON ST,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000966162,MO,0,P023387,,FALCON ST,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,17/05/2006,18/06/1968,18/06/1968,18/06/1968,18/06/1968,,
1000966166,MO,0,P023386,,FALCON ST,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000966170,MO,0,P023385,,FALCON ST,CAMMERAY,3,SON1*400,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000966174,MO,0,P023384,,FALCON ST,CAMMERAY,3,SON1*400,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000966178,MO,0,P023378,,FALCON ST,CAMMERAY,3,SON1*400,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,17/05/2006,18/06/1968,18/06/1968,18/06/1968,18/06/1968,,
1000966182,MO,0,P023351,,WARRINGAH FREEWAY,NORTH SYDNEY,3,SON1*400,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,17/05/2006,18/06/1968,18/06/1968,18/06/1968,18/06/1968,,
1000966186,MO,0,P023382,,FALCON ST,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000966191,MO,0,P023381,,FALCON ST,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,17/05/2006,18/06/1968,18/06/1968,18/06/1968,18/06/1968,,
1000966195,MO,0,P023380,,FALCON ST,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,17/05/2006,18/06/1968,18/06/1968,18/06/1968,18/06/1968,,
1000966199,MO,0,P023379,,FALCON ST,CAMMERAY,3,SON1*400,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,17/05/2006,18/06/1968,18/06/1968,18/06/1968,18/06/1968,,
1000966247,MO,0,P270171,58A,WILLOUGHBY RD,CROWS NEST,3,INC1*100,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,05/06/1972,05/06/1972,05/06/1972,05/06/1972,05/06/1972,,
1000966251,MO,0,P023694,,WARRINGAH FREEWAY,CAMMERAY,3,SON1*220,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000966274,MO,0,P020523,,WARRINGAH FREEWAY,CAMMERAY,3,TF4*80,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,01/07/1974,01/07/1974,01/07/1974,01/07/1974,01/07/1974,,
1000966279,MO,0,P020622,,WARRINGAH FREEWAY,CAMMERAY,3,TF6*80,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,01/07/1974,01/07/1974,01/07/1974,01/07/1974,01/07/1974,,
1000966282,MO,0,P020621,,WARRINGAH FREEWAY,CAMMERAY,3,TF6*80,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,01/07/1974,01/07/1974,01/07/1974,01/07/1974,01/07/1974,,
1000966286,MO,0,P020620,,WARRINGAH FREEWAY,CAMMERAY,3,TF4*80,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,01/07/1974,01/07/1974,01/07/1974,01/07/1974,01/07/1974,,
1000966290,MO,0,P020611,,WARRINGAH FREEWAY,CAMMERAY,3,TF2*80,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,01/07/1974,01/07/1974,01/07/1974,01/07/1974,01/07/1974,,
1000966294,MO,0,P023616,,WARRINGAH FREEWAY,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000966298,MO,0,P023083,,MIDDLEMISS ST,NORTH SYDNEY,3,SON1*400,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000966302,MO,0,P022574,,WARRINGAH EXP,NORTH SYDNEY,3,TF1*20,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/10/1969,01/10/1969,01/10/1969,01/10/1969,01/10/1969,,
1000966305,MO,0,P022576,,WARRINGAH EXP,NORTH SYDNEY,3,TF1*20,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/10/1969,01/10/1969,01/10/1969,01/10/1969,01/10/1969,,
1000966310,MO,0,P022577,,WARRINGAH EXP,NORTH SYDNEY,3,TF1*20,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/10/1969,01/10/1969,01/10/1969,01/10/1969,01/10/1969,,
1000966313,MO,0,P022578,,WARRINGAH EXP,NORTH SYDNEY,3,TF1*20,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/10/1969,01/10/1969,01/10/1969,01/10/1969,01/10/1969,,
1000966317,MO,0,P023081,8,MCDOUGALL ST,MILSONS POINT,3,TF2*20,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,01/01/1974,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000966321,MO,0,P023087,8,MCDOUGALL ST,MILSONS POINT,3,SON1*150,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000966325,MO,0,P023088,8,MCDOUGALL ST,MILSONS POINT,3,TF2*20,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,01/01/1974,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000966329,MO,0,P022600,,WARRINGAH EXP,NORTH SYDNEY,3,TF1*20,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/10/1969,01/10/1969,01/10/1969,01/10/1969,01/10/1969,,
1000966333,MO,0,P023079,35,MIDDLEMISS ST,NORTH SYDNEY,3,SON1*400,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000966337,MO,0,P023080,8,MCDOUGALL ST,MILSONS POINT,3,MBF1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000966341,MO,0,P022585,,WARRINGAH EXP,NORTH SYDNEY,3,TF1*20,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/10/1969,01/10/1969,01/10/1969,01/10/1969,01/10/1969,,
1000966345,MO,0,P022586,,WARRINGAH EXP,NORTH SYDNEY,3,TF1*20,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/10/1969,01/10/1969,01/10/1969,01/10/1969,01/10/1969,,
1000966349,MO,0,P022587,,WARRINGAH EXP,NORTH SYDNEY,3,TF1*20,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/10/1969,01/10/1969,01/10/1969,01/10/1969,01/10/1969,,
1000966353,MO,0,P022588,,WARRINGAH EXP,NORTH SYDNEY,3,TF1*20,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/10/1969,01/10/1969,01/10/1969,01/10/1969,01/10/1969,,
1000966357,MO,0,P022589,,WARRINGAH EXP,NORTH SYDNEY,3,TF1*20,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,01/10/1969,01/10/1969,01/10/1969,01/10/1969,01/10/1969,,
